1.000000	0.096000	-0.000000	-0.000823	0.000000	0.001434	0.000992	0.001163	0.003998	0.000000	-15.000000	0.000000	1.000000	2.000000	0.096000	0.000000	-0.000000	-0.007710	-0.150428	-0.000000	-0.100004	-0.994987
1.000000	0.196000	-0.000000	-0.016782	0.000000	-0.000409	-0.003250	-0.000002	0.004005	0.000000	-15.000000	0.000000	1.000000	2.000000	0.196000	0.000000	-0.000000	-0.007885	-0.583500	-0.000000	-0.110417	-0.993885
1.000000	0.296000	-0.000000	-0.074691	0.000000	-0.000349	-0.026290	0.000250	0.003989	0.000000	-15.000000	0.000000	1.000000	2.000000	0.296000	-0.000000	-0.000000	-0.007877	-1.220586	-0.000000	-0.120819	-0.992675
1.000000	0.396000	-0.000000	-0.195444	0.000000	-0.000116	-0.101702	0.001764	0.003996	0.000000	-15.000000	0.000000	1.000000	2.000000	0.396000	-0.000000	0.000000	-0.007250	-1.997609	-0.000000	-0.131208	-0.991355
1.000000	0.496000	-0.000000	-0.393271	0.000000	-0.000292	-0.251372	0.000860	0.004003	0.000000	-15.000000	0.000000	1.000000	2.000000	0.496000	-0.000000	-0.000000	-0.007823	-2.863283	-0.000000	-0.141582	-0.989927
1.000000	0.596000	-0.000000	-0.677233	0.000000	0.001687	-0.488981	0.001687	0.004010	0.000000	-15.000000	0.000000	1.000000	2.000000	0.596000	0.000000	-0.000000	-0.007894	-3.777066	-0.000000	-0.151940	-0.988390
1.000000	0.696000	-0.000000	-1.052300	0.000000	-0.000918	-0.818501	-0.003877	0.003994	0.000000	-15.000000	0.000000	1.000000	2.000000	0.696000	0.000000	-0.000000	-0.007903	-4.707385	-0.000000	-0.162282	-0.986744
1.000000	0.796000	-0.000000	-1.520249	0.000000	-0.001235	-1.248414	-0.001740	0.004001	0.000000	-15.000000	0.000000	1.000000	2.000000	0.796000	-0.000000	0.000000	-0.007904	-5.630095	-0.000000	-0.172606	-0.984991
1.000000	0.896000	-0.000000	-2.080417	0.000000	-0.000466	-1.777425	-0.000788	0.004008	0.000000	-15.000000	0.000000	1.000000	2.000000	0.896000	-0.000000	-0.000000	-0.007904	-6.527180	-0.000000	-0.182911	-0.983129
1.000000	0.996000	-0.000000	-2.730315	0.000000	-0.001799	-2.404481	-0.003369	0.003992	0.000000	-15.000000	0.000000	1.000000	2.000000	0.996000	-0.000000	-0.000000	-0.007904	-7.385616	-0.000000	-0.193196	-0.981160
1.000000	1.096000	-0.000000	-3.466134	0.000000	-0.002917	-3.126086	-0.002179	0.003999	0.000000	-15.000000	0.000000	1.000000	2.000000	1.096000	0.000000	-0.000000	-0.007904	-8.196428	-0.000000	-0.203460	-0.979083
1.000000	1.196000	-0.000000	-4.283151	0.000000	-0.002610	-3.933428	0.000133	0.004006	0.000000	-15.000000	0.000000	1.000000	2.000000	1.196000	0.000000	0.000000	-0.007904	-8.953886	-0.000000	-0.213702	-0.976899
1.000000	1.296000	-0.000000	-5.176059	0.000000	-0.006189	-4.823368	0.001362	0.003989	0.000000	-15.000000	0.000000	1.000000	2.000000	1.296000	0.000000	-0.000000	-0.007904	-9.654819	-0.000000	-0.223920	-0.974608
1.000000	1.396000	-0.000000	-6.139223	0.000000	-0.009546	-5.791606	-0.004561	0.003997	0.000000	-15.000000	0.000000	1.000000	2.000000	1.396000	-0.000000	-0.000000	-0.007904	-10.298059	-0.000000	-0.234114	-0.972209
1.000000	1.496000	-0.000000	-7.166883	0.000000	-0.011638	-6.825417	-0.004252	0.004004	0.000000	-15.000000	0.000000	1.000000	2.000000	1.496000	-0.000000	-0.000000	-0.007904	-10.883973	-0.000000	-0.244281	-0.969704
1.000000	1.596000	-0.000000	-8.253311	0.000000	-0.014363	-7.922180	-0.003246	0.004011	0.000000	-15.000000	0.000000	1.000000	2.000000	1.596000	-0.000000	0.000000	-0.007904	-11.414070	-0.000000	-0.254423	-0.967093
1.000000	1.696000	-0.000000	-9.392924	0.000000	-0.016849	-9.073503	-0.005721	0.003995	0.000000	-15.000000	0.000000	1.000000	2.000000	1.696000	0.000000	-0.000000	-0.007904	-11.890694	-0.000000	-0.264536	-0.964376
1.000000	1.796000	-0.000000	-10.580371	0.000000	-0.020295	-10.277275	-0.004367	0.004002	0.000000	-15.000000	0.000000	1.000000	2.000000	1.796000	0.000000	-0.000000	-0.007904	-12.316759	-0.000000	-0.274620	-0.961553
1.000000	1.896000	-0.000000	-11.810587	0.000000	-0.027628	-11.522608	-0.011351	0.004009	0.000000	-15.000000	0.000000	1.000000	2.000000	1.896000	0.000000	-0.000000	-0.007904	-12.695554	-0.000000	-0.284674	-0.958624
1.000000	1.996000	-0.000000	-13.078837	0.000000	-0.029478	-12.805251	-0.012025	0.003993	0.000000	-15.000000	0.000000	1.000000	2.000000	1.996000	-0.000000	0.000000	-0.007904	-13.030575	-0.000000	-0.294697	-0.955591
1.000000	2.096000	-0.000000	-14.380734	0.000000	-0.034545	-14.124845	-0.014148	0.004000	0.000000	-15.000000	0.000000	1.000000	2.000000	2.096000	-0.000000	-0.000000	-0.008919	-13.325397	-0.000000	-0.304688	-0.952452
1.000000	2.196000	-0.000000	-15.712247	0.000000	-0.037586	-15.474368	-0.015742	0.004007	0.000000	-15.000000	0.000000	1.000000	2.000000	2.196000	-0.000000	0.002365	-0.015335	-13.583584	-0.000000	-0.314645	-0.949209
1.000000	2.296000	-0.000000	-17.069702	0.000000	-0.041711	-16.846546	-0.017516	0.003990	0.000000	-15.000000	0.000000	1.000000	2.000000	2.296000	0.000000	0.002187	-0.011936	-13.808607	-0.000000	-0.324568	-0.945863
1.000000	2.396000	-0.000000	-18.449772	0.000000	-0.047266	-18.243706	-0.019293	0.003998	0.000000	-15.000000	0.000000	1.000000	2.000000	2.396000	0.000000	0.004560	-0.011841	-14.003797	-0.000000	-0.334455	-0.942412
1.000000	2.496000	-0.000000	-19.849463	0.000000	-0.048207	-19.657553	-0.019458	0.004005	0.000000	-15.000000	0.000000	1.000000	2.000000	2.496000	0.000000	0.006547	-0.011864	-14.172305	-0.000000	-0.344305	-0.938858
1.000000	2.596000	-0.000000	-21.266094	0.000000	-0.051937	-21.090145	-0.021480	0.003988	0.000000	-15.000000	0.000000	1.000000	2.000000	2.596000	-0.000000	0.001990	-0.011608	-14.317083	-0.000000	-0.354118	-0.935201
1.000000	2.696000	-0.000000	-22.697287	0.000000	-0.054485	-22.535135	-0.020329	0.003996	0.000000	-15.000000	0.000000	1.000000	2.000000	2.696000	-0.000000	0.000403	-0.012688	-14.440864	-0.000000	-0.363891	-0.931441
1.000000	2.796000	-0.000000	-24.140928	0.000000	-0.059089	-23.991007	-0.022340	0.004003	0.000000	-15.000000	0.000000	1.000000	2.000000	2.796000	-0.000000	0.003309	-0.011917	-14.546158	-0.000000	-0.373625	-0.927580
1.000000	2.896000	-0.000000	-25.595165	0.000000	-0.064122	-25.457291	-0.025224	0.004010	0.000000	-15.000000	0.000000	1.000000	2.000000	2.896000	0.000000	0.002014	-0.011847	-14.635259	-0.000000	-0.383318	-0.923616
1.000000	2.996000	-0.000000	-27.058367	0.000000	-0.066840	-26.930042	-0.025398	0.003993	0.000000	-15.000000	0.000000	1.000000	2.000000	2.996000	0.000000	0.001982	-0.011841	-14.710238	-0.000000	-0.392969	-0.919552
1.000000	3.096000	-0.000000	-28.529118	0.000000	-0.067253	-28.411329	-0.025357	0.004001	0.000000	-15.000000	0.000000	1.000000	2.000000	3.096000	0.000000	0.006901	-0.011840	-14.772965	-0.000000	-0.402577	-0.915386
1.000000	3.196000	-0.000000	-30.006186	0.000000	-0.067416	-29.897268	-0.023155	0.004008	0.000000	-15.000000	0.000000	1.000000	2.000000	3.196000	-0.000000	0.002448	-0.011840	-14.825110	-0.000000	-0.412141	-0.911120
1.000000	3.296000	-0.000000	-31.488503	0.000000	-0.072131	-31.386093	-0.025266	0.003991	0.000000	-15.000000	0.000000	1.000000	2.000000	3.296000	-0.000000	0.002033	-0.011840	-14.868160	-0.000000	-0.421659	-0.906754
1.000000	3.396000	-0.000000	-32.975159	0.000000	-0.072359	-32.882549	-0.026368	0.003999	0.000000	-15.000000	0.000000	1.000000	2.000000	3.396000	-0.000000	0.002166	-0.011840	-14.903430	-0.000000	-0.431131	-0.902289
1.000000	3.496000	-0.000000	-34.465370	0.000000	-0.074733	-34.378536	-0.024966	0.004006	0.000000	-15.000000	0.000000	1.000000	2.000000	3.496000	-0.005564	0.028656	-0.011911	-14.932079	-0.000000	-0.440556	-0.897725
1.000000	3.596000	-0.000000	-35.958469	0.000000	-0.076967	-35.875618	-0.026532	0.003989	0.000000	-15.000000	0.000000	1.000000	2.000000	3.596000	-0.016017	0.032060	-0.011650	-14.955125	-0.000000	-0.449933	-0.893062
1.000000	3.696000	-0.000000	-37.453896	0.000000	-0.071417	-37.453583	-0.010758	0.003997	0.000000	-15.000000	0.000000	1.000000	2.000000	3.696000	-0.020508	0.028300	-0.011850	-14.973452	-0.000000	-0.459260	-0.888302
1.000000	3.796000	-0.000000	-38.951168	0.000000	-0.077137	-38.881115	-0.023573	0.004004	0.000000	-15.000000	0.000000	1.000000	2.000000	3.796000	-0.016334	0.028116	-0.011427	-14.987828	-0.000000	-0.468537	-0.883444
1.000000	3.896000	-0.000000	-40.449894	0.000000	-0.072705	-40.458717	-0.008211	0.004011	0.000000	-15.000000	0.000000	1.000000	2.000000	3.896000	-0.023538	0.028271	-0.011793	-14.998919	-0.000000	-0.477763	-0.878489
1.000000	3.996000	-0.000000	-41.949741	0.000000	-0.079827	-41.886234	-0.023118	0.003994	0.000000	-15.000000	0.000000	1.000000	2.000000	3.996000	-0.023805	0.032808	-0.009015	-15.007298	-0.000000	-0.486936	-0.873438
1.000000	4.096000	-0.000000	-43.450439	0.000000	-0.077429	-43.388859	-0.021156	0.004002	0.000000	-15.000000	0.000000	1.000000	2.000000	4.096000	-0.023580	0.033001	-0.011302	-15.013452	-0.000000	-0.496056	-0.868291
1.000000	4.196000	-0.000000	-44.951759	0.000000	-0.078575	-44.893959	-0.020654	0.004009	0.000000	-15.000000	0.000000	1.000000	2.000000	4.196000	-0.021088	0.033139	-0.010015	-15.017797	-0.000000	-0.505121	-0.863049
1.000000	4.296000	-0.000000	-46.453518	0.000000	-0.077570	-46.396637	-0.019257	0.003992	0.000000	-15.000000	0.000000	1.000000	2.000000	4.296000	-0.024133	0.037235	-0.008047	-15.020686	-0.000000	-0.514131	-0.857712
